"activity","emotional_intensity","emotional_intensity_original","satisfaction","satisfaction_binary","gender","age_group","emotional_group"
"Social Media",0.253518345933827,1.5,5.81460674157303,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,3.39887640449438,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,3.93258426966292,0,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,4.10112359550562,0,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,5.1123595505618,1,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,2.6685393258427,0,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,5.70224719101124,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,2.02247191011236,0,"Female","50+","Low"
"Social Media",0.253518345933827,1.5,4.57865168539326,0,"Female","19-25","Low"
"Social Media",1.43084812581228,2,3.20224719101124,0,"Male","36-50","High"
"Social Media",0.253518345933827,1.5,6.62921348314607,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.58988764044944,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,4.69101123595506,0,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,8.56741573033708,1,"Female","50+","Low"
"Social Media",-0.923811433944627,1,5.81460674157303,1,"Male","26-35","Low"
"Social Media",1.43084812581228,2,3.84831460674157,0,"Male","26-35","High"
"Social Media",-0.923811433944627,1,6.40449438202247,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,3.76404494382022,0,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,5.28089887640449,1,"Male","19-25","Low"
"Social Media",1.43084812581228,2,6.09550561797753,1,"Male","19-25","High"
"Social Media",-0.923811433944627,1,5.36516853932584,1,"Female","36-50","Low"
"Social Media",-0.923811433944627,1,4.10112359550562,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,7.02247191011236,1,"Female","19-25","Low"
"Social Media",2.60817790569074,2.5,5.67415730337079,1,"Male","13-18","High"
"Social Media",0.253518345933827,1.5,6.71348314606742,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,3.65168539325843,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,5.0561797752809,1,"Female","19-25","Low"
"Social Media",1.43084812581228,2,5.81460674157303,1,"Male","19-25","High"
"Social Media",-0.923811433944627,1,6.48876404494382,1,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,4.15730337078652,0,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,5.53370786516854,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,6.85393258426966,1,"Female","19-25","Low"
"Social Media",2.60817790569074,2.5,5.73033707865168,1,"Female","36-50","High"
"Social Media",0.253518345933827,1.5,6.23595505617978,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,4.9438202247191,0,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,3.51123595505618,0,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,7.86516853932584,1,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,5.58988764044944,1,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,6.12359550561798,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,5.44943820224719,1,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,5.47752808988764,1,"Female","26-35","Low"
"Social Media",1.43084812581228,2,6.65730337078652,1,"Male","13-18","High"
"Social Media",0.253518345933827,1.5,6.06741573033708,1,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,3.25842696629214,0,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,6.57303370786517,1,"Male","26-35","Low"
"Social Media",1.43084812581228,2,5.08426966292135,1,"Female","26-35","High"
"Social Media",-0.923811433944627,1,5.1685393258427,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,3.14606741573034,0,"Male","19-25","Low"
"Social Media",1.43084812581228,2,4.12921348314607,0,"Female","19-25","High"
"Social Media",0.253518345933827,1.5,4.85955056179775,0,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,6.99438202247191,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,6.65730337078652,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,7.24719101123596,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,2.47191011235955,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,3.76404494382022,0,"Female","50+","Low"
"Social Media",-0.923811433944627,1,5.39325842696629,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,3.87640449438202,0,"Male","36-50","Low"
"Social Media",0.253518345933827,1.5,5.50561797752809,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,6.96629213483146,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,8.20224719101124,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,4.85955056179775,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,2.97752808988764,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,5.70224719101124,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,4.7752808988764,0,"Male","50+","Low"
"Social Media",2.60817790569074,2.5,5.0561797752809,1,"Female","19-25","High"
"Social Media",-0.923811433944627,1,6.20786516853933,1,"Female","50+","Low"
"Social Media",1.43084812581228,2,4.43820224719101,0,"Female","19-25","High"
"Social Media",0.253518345933827,1.5,5.89887640449438,1,"Female","50+","Low"
"Social Media",-0.923811433944627,1,5.61797752808989,1,"Female","50+","Low"
"Social Media",-0.923811433944627,1,7.16292134831461,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.64606741573034,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,4.71910112359551,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.28089887640449,1,"Male","36-50","Low"
"Social Media",0.253518345933827,1.5,7.78089887640449,1,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,6.48876404494382,1,"Male","50+","Low"
"Social Media",-0.923811433944627,1,7.16292134831461,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,4.71910112359551,0,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,4.66292134831461,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,6.17977528089888,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,4.97191011235955,0,"Female","50+","Low"
"Social Media",1.43084812581228,2,4.12921348314607,0,"Male","19-25","High"
"Social Media",2.60817790569074,2.5,6.09550561797753,1,"Male","19-25","High"
"Social Media",1.43084812581228,2,6.57303370786517,1,"Male","13-18","High"
"Social Media",0.253518345933827,1.5,5.30898876404494,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,6.20786516853933,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,5.1685393258427,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,5.30898876404494,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,4.04494382022472,0,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,4.29775280898876,0,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,3.59550561797753,0,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,4.9438202247191,0,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,4.35393258426966,0,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,5.39325842696629,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,6.20786516853933,1,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,5.1123595505618,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,6.57303370786517,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,4.9438202247191,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,1.99438202247191,0,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,3.56741573033708,0,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,6.68539325842697,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,6.32022471910112,1,"Male","19-25","Low"
"Social Media",1.43084812581228,2,7.13483146067416,1,"Female","19-25","High"
"Social Media",0.253518345933827,1.5,5.50561797752809,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,7.47191011235955,1,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,3.90449438202247,0,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,5.50561797752809,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,6.54494382022472,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,4.60674157303371,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,4.91573033707865,0,"Male","50+","Low"
"Social Media",0.253518345933827,1.5,5.33707865168539,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,3.39887640449438,0,"Male","36-50","Low"
"Social Media",1.43084812581228,2,6.20786516853933,1,"Female","26-35","High"
"Social Media",-0.923811433944627,1,6.06741573033708,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,5.08426966292135,1,"Male","19-25","Low"
"Social Media",1.43084812581228,2,4.8314606741573,0,"Female","13-18","High"
"Social Media",-0.923811433944627,1,4.60674157303371,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,4.85955056179775,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,5.42134831460674,1,"Female","19-25","Low"
"Social Media",1.43084812581228,2,4.04494382022472,0,"Male","13-18","High"
"Social Media",-0.923811433944627,1,4.29775280898876,0,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,3.87640449438202,0,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,6.62921348314607,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,5.39325842696629,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,5.1685393258427,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,5.30898876404494,1,"Female","13-18","Low"
"Social Media",1.43084812581228,2,6.60112359550562,1,"Female","26-35","High"
"Social Media",1.43084812581228,2,3.76404494382022,0,"Female","13-18","High"
"Social Media",0.253518345933827,1.5,5.67415730337079,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,3.90449438202247,0,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,4.52247191011236,0,"Male","36-50","Low"
"Social Media",2.60817790569074,2.5,4.32584269662921,0,"Male","26-35","High"
"Social Media",0.253518345933827,1.5,6.12359550561798,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,4.43820224719101,0,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,6.01123595505618,1,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,4.8876404494382,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.36516853932584,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,4.97191011235955,0,"Female","13-18","Low"
"Social Media",2.60817790569074,2.5,6.32022471910112,1,"Male","19-25","High"
"Social Media",0.253518345933827,1.5,5.39325842696629,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,4.43820224719101,0,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,7.07865168539326,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,5.87078651685393,1,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,6.54494382022472,1,"Female","36-50","Low"
"Social Media",2.60817790569074,2.5,4.41011235955056,0,"Female","26-35","High"
"Social Media",-0.923811433944627,1,4.43820224719101,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,2.41573033707865,0,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,5.42134831460674,1,"Male","26-35","Low"
"Social Media",1.43084812581228,2,4.8314606741573,0,"Female","26-35","High"
"Social Media",-0.923811433944627,1,3.98876404494382,0,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,4.66292134831461,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,4.71910112359551,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,4.91573033707865,0,"Male","13-18","Low"
"Social Media",1.43084812581228,2,3.90449438202247,0,"Female","19-25","High"
"Social Media",-0.923811433944627,1,5.95505617977528,1,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,3.39887640449438,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,5.87078651685393,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,4.91573033707865,0,"Female","36-50","Low"
"Social Media",1.43084812581228,2,6.54494382022472,1,"Female","36-50","High"
"Social Media",-0.923811433944627,1,4.52247191011236,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,6.23595505617978,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,5.98314606741573,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,5.44943820224719,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,5.14044943820225,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,5.47752808988764,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,4.9438202247191,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,5.08426966292135,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,5.1685393258427,1,"Male","36-50","Low"
"Social Media",0.253518345933827,1.5,5.50561797752809,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,7.69662921348315,1,"Male","36-50","Low"
"Social Media",1.43084812581228,2,3.42696629213483,0,"Male","19-25","High"
"Social Media",2.60817790569074,2.5,3.93258426966292,0,"Male","36-50","High"
"Social Media",0.253518345933827,1.5,5.39325842696629,1,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,5.08426966292135,1,"Female","19-25","Low"
"Social Media",1.43084812581228,2,4.55056179775281,0,"Male","13-18","High"
"Social Media",0.253518345933827,1.5,3.79213483146067,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,4.49438202247191,0,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,7.94943820224719,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.50561797752809,1,"Female","13-18","Low"
"Social Media",-0.923811433944627,1,4.80337078651685,0,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,5.44943820224719,1,"Male","19-25","Low"
"Social Media",-0.923811433944627,1,4.24157303370786,0,"Male","50+","Low"
"Social Media",-0.923811433944627,1,2.83707865168539,0,"Female","13-18","Low"
"Social Media",1.43084812581228,2,4.97191011235955,0,"Male","13-18","High"
"Social Media",-0.923811433944627,1,7.16292134831461,1,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,4.29775280898876,0,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,4.74719101123596,0,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,2.41573033707865,0,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,7.16292134831461,1,"Male","36-50","Low"
"Social Media",0.253518345933827,1.5,4.10112359550562,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,5.73033707865168,1,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,4.26966292134831,0,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,4.21348314606742,0,"Male","50+","Low"
"Social Media",-0.923811433944627,1,4.12921348314607,0,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,5.33707865168539,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,3.90449438202247,0,"Female","26-35","Low"
"Social Media",0.253518345933827,1.5,4.8876404494382,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,5.44943820224719,1,"Male","13-18","Low"
"Social Media",1.43084812581228,2,4.91573033707865,0,"Female","26-35","High"
"Social Media",1.43084812581228,2,3.53932584269663,0,"Female","26-35","High"
"Social Media",-0.923811433944627,1,5.61797752808989,1,"Male","26-35","Low"
"Social Media",0.253518345933827,1.5,3.62359550561798,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,4.32584269662921,0,"Female","19-25","Low"
"Social Media",0.253518345933827,1.5,5.08426966292135,1,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,5.44943820224719,1,"Female","13-18","Low"
"Social Media",0.253518345933827,1.5,5.44943820224719,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,5.30898876404494,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,4.21348314606742,0,"Male","19-25","Low"
"Social Media",3.78550768556919,3,4.57865168539326,0,"Female","26-35","High"
"Social Media",-0.923811433944627,1,3.84831460674157,0,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,5.42134831460674,1,"Female","19-25","Low"
"Social Media",-0.923811433944627,1,6.12359550561798,1,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,2.5,0,"Male","19-25","Low"
"Social Media",0.253518345933827,1.5,3.70786516853933,0,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,6.57303370786517,1,"Female","19-25","Low"
"Social Media",1.43084812581228,2,3.37078651685393,0,"Female","19-25","High"
"Social Media",-0.923811433944627,1,6.71348314606742,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,5,1,"Male","36-50","Low"
"Social Media",-0.923811433944627,1,3.93258426966292,0,"Female","26-35","Low"
"Social Media",-0.923811433944627,1,5.28089887640449,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,5.28089887640449,1,"Male","50+","Low"
"Social Media",0.253518345933827,1.5,5.78651685393258,1,"Male","26-35","Low"
"Social Media",1.43084812581228,2,5.02808988764045,1,"Female","26-35","High"
"Social Media",-0.923811433944627,1,5.58988764044944,1,"Male","13-18","Low"
"Social Media",-0.923811433944627,1,5.28089887640449,1,"Male","13-18","Low"
"Social Media",0.253518345933827,1.5,4.9438202247191,0,"Female","50+","Low"
"Social Media",0.253518345933827,1.5,5,1,"Female","36-50","Low"
"Social Media",0.253518345933827,1.5,5.81460674157303,1,"Male","26-35","Low"
"Social Media",-0.923811433944627,1,6.32022471910112,1,"Male","36-50","Low"
